File Name,Summary
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'BagUtils', True, 'transformingSortedBag', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'BagUtils', True, 'unmodifiableBag', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'BagUtils', True, 'unmodifiableSortedBag', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'BidiMap', True, 'getKey', '', '', 'Argument[this].MapKey', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'BidiMap', True, 'inverseBidiMap', '', '', 'Argument[this].MapKey', 'ReturnValue.MapValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'BidiMap', True, 'inverseBidiMap', '', '', 'Argument[this].MapValue', 'ReturnValue.MapKey', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'BidiMap', True, 'removeValue', '', '', 'Argument[this].MapKey', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'addAll', '(Collection,Enumeration)', '', 'Argument[1].Element', 'Argument[0].Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'addAll', '(Collection,Iterable)', '', 'Argument[1].Element', 'Argument[0].Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'addAll', '(Collection,Iterator)', '', 'Argument[1].Element', 'Argument[0].Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'addAll', '(Collection,Object[])', '', 'Argument[1].ArrayElement', 'Argument[0].Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'addIgnoreNull', '', '', 'Argument[1]', 'Argument[0].Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'collate', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'collate', '', '', 'Argument[1].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'disjunction', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'disjunction', '', '', 'Argument[1].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'emptyIfNull', '', '', 'Argument[0]', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'extractSingleton', '', '', 'Argument[0].Element', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'find', '', '', 'Argument[0].Element', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'get', '(Iterable,int)', '', 'Argument[0].Element', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'get', '(Iterator,int)', '', 'Argument[0].Element', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'get', '(Map,int)', '', 'Argument[0].MapKey', 'ReturnValue.MapKey', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'get', '(Map,int)', '', 'Argument[0].MapValue', 'ReturnValue.MapValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'get', '(Object,int)', '', 'Argument[0].ArrayElement', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'get', '(Object,int)', '', 'Argument[0].Element', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'get', '(Object,int)', '', 'Argument[0].MapKey', 'ReturnValue.MapKey', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'get', '(Object,int)', '', 'Argument[0].MapValue', 'ReturnValue.MapValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'getCardinalityMap', '', '', 'Argument[0].Element', 'ReturnValue.MapKey', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'intersection', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'intersection', '', '', 'Argument[1].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'permutations', '', '', 'Argument[0].Element', 'ReturnValue.Element.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'predicatedCollection', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'removeAll', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'retainAll', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'select', '(Iterable,Predicate)', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'select', '(Iterable,Predicate,Collection)', '', 'Argument[0].Element', 'Argument[2].Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'select', '(Iterable,Predicate,Collection)', '', 'Argument[2]', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'select', '(Iterable,Predicate,Collection,Collection)', '', 'Argument[0].Element', 'Argument[2].Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'select', '(Iterable,Predicate,Collection,Collection)', '', 'Argument[0].Element', 'Argument[3].Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'select', '(Iterable,Predicate,Collection,Collection)', '', 'Argument[2]', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'selectRejected', '(Iterable,Predicate)', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'selectRejected', '(Iterable,Predicate,Collection)', '', 'Argument[0].Element', 'Argument[2].Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'selectRejected', '(Iterable,Predicate,Collection)', '', 'Argument[2]', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'subtract', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'synchronizedCollection', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'transformingCollection', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'union', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'union', '', '', 'Argument[1].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'CollectionUtils', True, 'unmodifiableCollection', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'EnumerationUtils', True, 'get', '', '', 'Argument[0].Element', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'EnumerationUtils', True, 'toList', '(Enumeration)', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'EnumerationUtils', True, 'toList', '(StringTokenizer)', '', 'Argument[0]', 'ReturnValue.Element', 'taint', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'append', '(Iterable)', '', 'Argument[this].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'append', '(Iterable)', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'append', '(Object[])', '', 'Argument[this].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'append', '(Object[])', '', 'Argument[0].ArrayElement', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'asEnumeration', '', '', 'Argument[this].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'collate', '', '', 'Argument[this].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'collate', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'copyInto', '', '', 'Argument[this].Element', 'Argument[0].Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'eval', '', '', 'Argument[this].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'filter', '', '', 'Argument[this].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'get', '', '', 'Argument[this].Element', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'limit', '', '', 'Argument[this].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'loop', '', '', 'Argument[this].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'of', '(Iterable)', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'of', '(Object)', '', 'Argument[0]', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'of', '(Object[])', '', 'Argument[0].ArrayElement', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'reverse', '', '', 'Argument[this].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'skip', '', '', 'Argument[this].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'toArray', '', '', 'Argument[this].Element', 'ReturnValue.ArrayElement', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'toList', '', '', 'Argument[this].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'unique', '', '', 'Argument[this].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'unmodifiable', '', '', 'Argument[this].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'zip', '(Iterable)', '', 'Argument[this].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'zip', '(Iterable)', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'zip', '(Iterable[])', '', 'Argument[this].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'FluentIterable', True, 'zip', '(Iterable[])', '', 'Argument[0].ArrayElement.Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'Get', True, 'entrySet', '', '', 'Argument[this].MapKey', 'ReturnValue.Element.MapKey', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'Get', True, 'entrySet', '', '', 'Argument[this].MapValue', 'ReturnValue.Element.MapValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'Get', True, 'get', '', '', 'Argument[this].MapValue', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'Get', True, 'keySet', '()', '', 'Argument[this].MapKey', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'Get', True, 'remove', '(Object)', '', 'Argument[this].MapValue', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'Get', True, 'values', '()', '', 'Argument[this].MapValue', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableGet', True, 'mapIterator', '', '', 'Argument[this].MapKey', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableGet', True, 'mapIterator', '', '', 'Argument[this].MapValue', 'ReturnValue.MapValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'boundedIterable', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'chainedIterable', '(Iterable,Iterable)', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'chainedIterable', '(Iterable,Iterable)', '', 'Argument[1].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'chainedIterable', '(Iterable,Iterable,Iterable)', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'chainedIterable', '(Iterable,Iterable,Iterable)', '', 'Argument[1].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'chainedIterable', '(Iterable,Iterable,Iterable)', '', 'Argument[2].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'chainedIterable', '(Iterable,Iterable,Iterable,Iterable)', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'chainedIterable', '(Iterable,Iterable,Iterable,Iterable)', '', 'Argument[1].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'chainedIterable', '(Iterable,Iterable,Iterable,Iterable)', '', 'Argument[2].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'chainedIterable', '(Iterable,Iterable,Iterable,Iterable)', '', 'Argument[3].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'chainedIterable', '(Iterable[])', '', 'Argument[0].ArrayElement.Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'collatedIterable', '(Comparator,Iterable,Iterable)', '', 'Argument[1].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'collatedIterable', '(Comparator,Iterable,Iterable)', '', 'Argument[2].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'collatedIterable', '(Iterable,Iterable)', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'collatedIterable', '(Iterable,Iterable)', '', 'Argument[1].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'emptyIfNull', '', '', 'Argument[0]', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'filteredIterable', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'find', '', '', 'Argument[0].Element', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'first', '', '', 'Argument[0].Element', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'forEachButLast', '', '', 'Argument[0].Element', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'get', '', '', 'Argument[0].Element', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'loopingIterable', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'partition', '', '', 'Argument[0].Element', 'ReturnValue.Element.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'reversedIterable', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'skippingIterable', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'toList', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'toString', '', '', 'Argument[2]', 'ReturnValue', 'taint', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'toString', '', '', 'Argument[3]', 'ReturnValue', 'taint', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'toString', '', '', 'Argument[4]', 'ReturnValue', 'taint', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'uniqueIterable', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'unmodifiableIterable', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'zippingIterable', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'zippingIterable', '(Iterable,Iterable)', '', 'Argument[1].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IterableUtils', True, 'zippingIterable', '(Iterable,Iterable[])', '', 'Argument[1].ArrayElement.Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'arrayIterator', '', '', 'Argument[0].ArrayElement', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'arrayListIterator', '', '', 'Argument[0].ArrayElement', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'asEnumeration', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'asIterable', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'asIterator', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'asMultipleUseIterable', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'boundedIterator', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'chainedIterator', '(Collection)', '', 'Argument[0].Element.Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'chainedIterator', '(Iterator,Iterator)', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'chainedIterator', '(Iterator,Iterator)', '', 'Argument[1].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'chainedIterator', '(Iterator[])', '', 'Argument[0].ArrayElement.Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'collatedIterator', '(Comparator,Collection)', '', 'Argument[1].Element.Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'collatedIterator', '(Comparator,Iterator,Iterator)', '', 'Argument[1].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'collatedIterator', '(Comparator,Iterator,Iterator)', '', 'Argument[2].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'collatedIterator', '(Comparator,Iterator[])', '', 'Argument[1].ArrayElement.Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'filteredIterator', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'filteredListIterator', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'find', '', '', 'Argument[0].Element', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'first', '', '', 'Argument[0].Element', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'forEachButLast', '', '', 'Argument[0].Element', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'get', '', '', 'Argument[0].Element', 'ReturnValue', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'getIterator', '', '', 'Argument[0]', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'getIterator', '', '', 'Argument[0].ArrayElement', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'getIterator', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'getIterator', '', '', 'Argument[0].MapValue', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'loopingIterator', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'loopingListIterator', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'peekingIterator', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'pushbackIterator', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'singletonIterator', '', '', 'Argument[0]', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'singletonListIterator', '', '', 'Argument[0]', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'skippingIterator', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'toArray', '', '', 'Argument[0].Element', 'ReturnValue.ArrayElement', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'toList', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'toListIterator', '', '', 'Argument[0].Element', 'ReturnValue.Element', 'value', 'manual']"
org.apache.commons.collections.model.yml,"['org.apache.commons.collections', 'IteratorUtils', True, 'toString', '', '', 'Argument[2]', 'ReturnValue', 'taint', 'manual']"
